127.0.0.1 - - [19/Dec/2019:08:22:17 +0300] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:19 +0300] "GET /Content/backend/node_modules/chart.js/dist/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:19 +0300] "GET /Content/backend/node_modules/@coreui/coreui-plugin-chartjs-custom-tooltips/dist/js/custom-tooltips.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:19 +0300] "GET /Content/backend/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:19 +0300] "GET /Content/backend/js/newjquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:19 +0300] "GET /Content/backend/js/dataTables.rowReorder.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:19 +0300] "GET /Content/backend/img/avatars/7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:19 +0300] "GET /Content/backend/img/avatars/4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:19 +0300] "GET /Content/backend/img/avatars/2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:19 +0300] "GET /Content/backend/img/avatars/3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:19 +0300] "GET /Content/backend/img/avatars/5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:19 +0300] "GET /Content/backend/img/avatars/8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:19 +0300] "GET /Content/backend/ HTTP/1.1" 200 32786
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:19 +0300] "GET /Content/backend/ HTTP/1.1" 200 32786
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/css/dataTables.bootstrap4.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/node_modules/@coreui/icons/css/coreui-icons.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/node_modules/flag-icon-css/css/flag-icon.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/node_modules/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/node_modules/simple-line-icons/css/simple-line-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/vendors/pace-progress/css/pace.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/css/ourcustom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/css/newjquery.dataTables.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/css/rowReorder.dataTables.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/img/brand/logos.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/img/brand/sygnet.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/img/tz-animate.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/img/avatars/6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/newsIndexCard.jsp HTTP/1.1" 200 54713
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/node_modules/popper.js/dist/umd/popper.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/node_modules/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/node_modules/pace-progress/pace.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/node_modules/perfect-scrollbar/dist/perfect-scrollbar.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/node_modules/@coreui/coreui/dist/js/coreui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/node_modules/chart.js/dist/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/node_modules/@coreui/coreui-plugin-chartjs-custom-tooltips/dist/js/custom-tooltips.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/js/newjquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/js/dataTables.rowReorder.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/img/avatars/7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/img/avatars/4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/img/avatars/2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/img/avatars/3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/img/avatars/5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/img/avatars/8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/ HTTP/1.1" 200 32786
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:32:57 +0300] "GET /Content/backend/ HTTP/1.1" 200 32786
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:34:22 +0300] "POST /Content/backend/channel.jsp HTTP/1.1" 200 325
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:34:25 +0300] "GET /Content/backend/img/loading1.gif HTTP/1.1" 200 99717
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:34:26 +0300] "POST /Content/backend/actions/components/newsIndexCardAction.jsp HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:35:35 +0300] "POST /Content/backend/actions/components/newsIndexCardAction.jsp HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:38:23 +0300] "POST /Content/backend/actions/components/newsIndexCardAction.jsp HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:38:59 +0300] "POST /Content/backend/actions/components/newsIndexCardAction.jsp HTTP/1.1" 200 18
127.0.0.1 - - [19/Dec/2019:08:41:13 +0300] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:41:24 +0300] "POST /Content/backend/channel.jsp HTTP/1.1" 200 322
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:41:26 +0300] "POST /Content/backend/channel.jsp HTTP/1.1" 200 325
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:41:50 +0300] "GET /Content/backend/img/loading1.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:41:50 +0300] "POST /Content/backend/actions/components/newsIndexCardAction.jsp HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:42:48 +0300] "POST /Content/backend/actions/components/newsIndexCardAction.jsp HTTP/1.1" 200 18
127.0.0.1 - - [19/Dec/2019:08:43:10 +0300] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/node_modules/simple-line-icons/css/simple-line-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/css/dataTables.bootstrap4.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/node_modules/@coreui/icons/css/coreui-icons.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/node_modules/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/node_modules/flag-icon-css/css/flag-icon.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/css/ourcustom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/vendors/pace-progress/css/pace.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/css/rowReorder.dataTables.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/css/newjquery.dataTables.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/img/brand/logos.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/img/brand/sygnet.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/img/tz-animate.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/img/avatars/6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/newsIndexCard.jsp HTTP/1.1" 200 54732
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/node_modules/popper.js/dist/umd/popper.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/img/avatars/7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/img/avatars/4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/img/avatars/2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/img/avatars/3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/img/avatars/5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/img/avatars/8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/node_modules/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/node_modules/pace-progress/pace.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/node_modules/perfect-scrollbar/dist/perfect-scrollbar.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/node_modules/@coreui/coreui/dist/js/coreui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/node_modules/chart.js/dist/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/node_modules/@coreui/coreui-plugin-chartjs-custom-tooltips/dist/js/custom-tooltips.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/js/newjquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/js/dataTables.rowReorder.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/ HTTP/1.1" 200 32786
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:01 +0300] "GET /Content/backend/ HTTP/1.1" 200 32786
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:05 +0300] "POST /Content/backend/channel.jsp HTTP/1.1" 200 322
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:06 +0300] "POST /Content/backend/channel.jsp HTTP/1.1" 200 325
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:11 +0300] "GET /Content/backend/img/loading1.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:44:12 +0300] "POST /Content/backend/actions/components/newsIndexCardAction.jsp HTTP/1.1" 200 18
127.0.0.1 - - [19/Dec/2019:08:45:42 +0300] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/node_modules/@coreui/icons/css/coreui-icons.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/node_modules/flag-icon-css/css/flag-icon.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/css/dataTables.bootstrap4.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/node_modules/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/node_modules/simple-line-icons/css/simple-line-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/css/ourcustom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/css/newjquery.dataTables.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/css/rowReorder.dataTables.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/vendors/pace-progress/css/pace.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/img/brand/logos.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/img/brand/sygnet.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/img/tz-animate.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/img/avatars/6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/newsIndexCard.jsp HTTP/1.1" 200 54732
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/node_modules/popper.js/dist/umd/popper.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/node_modules/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/node_modules/pace-progress/pace.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/node_modules/perfect-scrollbar/dist/perfect-scrollbar.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/node_modules/@coreui/coreui/dist/js/coreui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/node_modules/chart.js/dist/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/node_modules/@coreui/coreui-plugin-chartjs-custom-tooltips/dist/js/custom-tooltips.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/js/newjquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:45 +0300] "GET /Content/backend/js/dataTables.rowReorder.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:46 +0300] "GET /Content/backend/img/avatars/7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:46 +0300] "GET /Content/backend/img/avatars/4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:46 +0300] "GET /Content/backend/img/avatars/2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:46 +0300] "GET /Content/backend/img/avatars/3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:46 +0300] "GET /Content/backend/img/avatars/5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:46 +0300] "GET /Content/backend/img/avatars/8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:46 +0300] "GET /Content/backend/ HTTP/1.1" 200 32786
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:46 +0300] "GET /Content/backend/ HTTP/1.1" 200 32786
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:49 +0300] "POST /Content/backend/channel.jsp HTTP/1.1" 200 322
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:50 +0300] "POST /Content/backend/channel.jsp HTTP/1.1" 200 325
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:54 +0300] "GET /Content/backend/img/loading1.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:45:55 +0300] "POST /Content/backend/actions/components/newsIndexCardAction.jsp HTTP/1.1" 200 18
127.0.0.1 - - [19/Dec/2019:08:47:46 +0300] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/css/dataTables.bootstrap4.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/node_modules/@coreui/icons/css/coreui-icons.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/node_modules/flag-icon-css/css/flag-icon.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/node_modules/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/node_modules/simple-line-icons/css/simple-line-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/vendors/pace-progress/css/pace.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/css/ourcustom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/css/newjquery.dataTables.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/css/rowReorder.dataTables.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/img/brand/logos.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/img/brand/sygnet.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/img/tz-animate.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/img/avatars/6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/newsIndexCard.jsp HTTP/1.1" 200 54732
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/node_modules/popper.js/dist/umd/popper.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/img/avatars/7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/img/avatars/4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/img/avatars/2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/img/avatars/3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/img/avatars/5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/img/avatars/8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/node_modules/bootstrap/dist/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/node_modules/pace-progress/pace.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/node_modules/perfect-scrollbar/dist/perfect-scrollbar.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/node_modules/@coreui/coreui/dist/js/coreui.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/node_modules/chart.js/dist/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/js/newjquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/node_modules/@coreui/coreui-plugin-chartjs-custom-tooltips/dist/js/custom-tooltips.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/js/dataTables.rowReorder.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/ HTTP/1.1" 200 32786
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:47:55 +0300] "GET /Content/backend/ HTTP/1.1" 200 32786
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:48:02 +0300] "POST /Content/backend/channel.jsp HTTP/1.1" 200 322
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:48:03 +0300] "POST /Content/backend/channel.jsp HTTP/1.1" 200 325
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:48:06 +0300] "GET /Content/backend/img/loading1.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:48:06 +0300] "POST /Content/backend/actions/components/newsIndexCardAction.jsp HTTP/1.1" 200 18
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:57:14 +0300] "GET /Content/css/dataTables.bootstrap4.min.css HTTP/1.1" 200 5222
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:57:14 +0300] "GET /Content/backend/node_modules/@coreui/icons/css/coreui-icons.min.css HTTP/1.1" 200 4692
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:57:14 +0300] "GET /Content/backend/node_modules/flag-icon-css/css/flag-icon.min.css HTTP/1.1" 200 33818
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:57:14 +0300] "GET /Content/backend/node_modules/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [19/Dec/2019:08:57:14 +0300] "GET /Content/backend/node_modules/simple-line-icons/css/simple-line-icons.css HTTP/1.1" 200 12958
